,step,TrainAverageReturn,EvalAverageReturn,Alpha
382,49728,-10356.240234375,-10276.599609375,0.9203676581382751
383,49832,-10462.5625,-2692.199951171875,0.920360267162323
384,49936,-10338.9365234375,-6115.89990234375,0.9203556776046753
385,50040,-10323.6142578125,-6705.2998046875,0.9203529357910156
386,50144,-10382.1875,-18518.900390625,0.9203532934188843
387,50248,-10434.583984375,-13031.099609375,0.9203567504882812
388,50352,-10461.896484375,-19179.80078125,0.9203635454177856
389,50456,-10503.248046875,-11251.0,0.9203734397888184
390,50560,-10605.7666015625,-9755.7998046875,0.9203866720199585
391,50664,-10643.9970703125,-11619.900390625,0.9204013347625732
392,50768,-10675.7216796875,-13902.099609375,0.9204164743423462
393,50872,-10628.5771484375,-13393.2998046875,0.9204309582710266
394,50976,-10675.5224609375,-9187.599609375,0.9204480648040771
395,51080,-10779.232421875,-6647.39990234375,0.9204694032669067
396,51184,-10829.06640625,-12616.5,0.9204949140548706
397,51288,-10807.97265625,-12295.0,0.9205235838890076
398,51392,-10885.45703125,-13352.099609375,0.9205544590950012
399,51496,-10892.17578125,-17097.0,0.9205862283706665
400,51600,-10876.1357421875,-5769.2998046875,0.92061847448349
401,51704,-10853.0400390625,-16061.900390625,0.9206530451774597
402,51808,-10919.76953125,-13851.5,0.9206896424293518
403,51912,-10984.927734375,-8559.599609375,0.9207282662391663
404,52016,-11041.646484375,-6991.2001953125,0.9207692742347717
405,52120,-11122.4453125,-16631.0,0.9208115935325623
406,52224,-11135.29296875,-15986.2998046875,0.920854926109314
407,52328,-11168.119140625,-11585.7998046875,0.920897364616394
408,52432,-11251.52734375,-6631.10009765625,0.9209412336349487
409,52536,-11207.517578125,-10601.7001953125,0.9209858775138855
410,52640,-11192.5849609375,-8144.2001953125,0.921033501625061
411,52744,-11225.5068359375,-12330.599609375,0.9210844039916992
412,52848,-11293.8291015625,-17053.400390625,0.9211364984512329
413,52952,-11272.59765625,-9621.2001953125,0.9211884140968323
414,53056,-11386.916015625,-15088.7998046875,0.9212403297424316
415,53160,-11475.3193359375,-8422.2001953125,0.921291708946228
416,53264,-11580.390625,-10166.400390625,0.9213425517082214
417,53368,-11668.423828125,-8244.2001953125,0.9213925004005432
418,53472,-11679.279296875,-3997.300048828125,0.9214425086975098
419,53576,-11725.4697265625,-9633.2001953125,0.9214921593666077
420,53680,-11701.2568359375,-14769.5,0.9215421676635742
421,53784,-11723.50390625,-12251.0,0.9215922951698303
422,53888,-11809.7880859375,-9632.5,0.9216412305831909
423,53992,-11905.07421875,-14158.2998046875,0.9216884970664978
424,54096,-11990.197265625,-13692.099609375,0.9217339754104614
425,54200,-12066.0634765625,-10245.7998046875,0.9217763543128967
426,54304,-12104.4873046875,-16948.80078125,0.9218171834945679
427,54408,-12115.8076171875,-15790.099609375,0.9218565225601196
428,54512,-12154.0234375,-5411.60009765625,0.921895444393158
429,54616,-12226.1181640625,-11168.400390625,0.9219362139701843
430,54720,-12266.7333984375,-8642.2998046875,0.9219765067100525
431,54824,-12364.8876953125,-12283.7998046875,0.9220175743103027
432,54928,-12360.865234375,-10421.5,0.9220567941665649
433,55032,-12343.14453125,-5330.10009765625,0.9220929741859436
434,55136,-12424.025390625,-22038.0,0.9221257567405701
435,55240,-12387.3857421875,-18308.19921875,0.9221555590629578
436,55344,-12575.0126953125,-7514.0,0.9221826195716858
437,55448,-12586.9208984375,-10127.2998046875,0.9222071766853333
438,55552,-12539.3330078125,-6825.2001953125,0.9222307205200195
439,55656,-12646.05859375,-15266.2001953125,0.922253429889679
440,55760,-12752.556640625,-13887.900390625,0.9222753643989563
441,55864,-12753.0693359375,-12188.2998046875,0.9222979545593262
442,55968,-12675.123046875,-16347.2001953125,0.9223223924636841
443,56072,-12685.9228515625,-13994.2998046875,0.9223493337631226
444,56176,-12687.6728515625,-7402.0,0.9223797917366028
445,56280,-12706.4931640625,-9835.900390625,0.9224133491516113
446,56384,-12574.7529296875,-12018.400390625,0.9224510788917542
447,56488,-12538.6689453125,-10897.7998046875,0.9224938154220581
448,56592,-12606.7236328125,-13732.0,0.9225419163703918
449,56696,-12547.08984375,-9790.5,0.9225961565971375
450,56800,-12538.1005859375,-15610.0,0.9226576685905457
451,56904,-12516.5771484375,-12374.7998046875,0.9227250218391418
452,57008,-12447.4765625,-5440.7998046875,0.9227976202964783
